BHAC15 tracks and internal structure for low mass stars (0.07 Msun to 1.4 Msun)

M/Ms: mass of the star in units of solar mass 
log t: age of the star (in yr)
Teff: effective temperature (in K)
L/Ls: log luminosity in units of solar luminosity (value used Ls=3.839d+33)
g: log g  (surface gravity)
R/Rs : radius of the star in units of solar radius    (value used Rs=6.96d10)
Li/Li0: ratio of surface lithium abundance to initial abundance
log Tc : log of central temprature
log ROc: log of central density (in gr/cc)
Mrad: mass of radiative core (in solar mass)
Rrad: radius of radiatif core (in solar radius)
k2conv: convective gyration radius 
k2rad: radiative gyration radius


------------------------------------------------------------------------
NOTE: Adopted convention to calculate the gyration radii:

k2conv=[ I/(R**2 * Mstar) ]**(1/2)

with I the moment of inertia defined here by :

I = 2/3 integral(r**2 * dm) 
with the integral over the mass of the convective region

Same for k2rad, corresponding to the radiative zone.
(Make sure you take the factor 2/3 into account)

Example: To calculate the moment of inertia of a 1 Msun star at t = 4.6 Gyr, 
the table gives

k2conv= 8.993E-02  
k2rad= 2.519E-01

k2**2 = k2conv**2 + k2rad**2 ~ 0.071 ===> I = 3/2 * k2**2 ~ 0.107

(Which is the expected value of the moment of intertia for the Sun)

END OF NOTE
-----------------------------------------------------------------------------

!-------------------------------------------------------------------------------------------------------------------
! M/Ms    log t(yr)  Teff      L/Ls    g    R/Rs   Li/Li0  log Tc  log ROc   Mrad     Rrad       k2conv      k2rad
!-------------------------------------------------------------------------------------------------------------------
 0.900     7.150     4244.  -0.506  4.362  1.034    0.119   6.803   1.0877  0.5384   5.568E-01  3.587E-01  2.350E-01
 0.900     7.161     4251.  -0.508  4.367  1.028    0.116   6.807   1.1052  0.5485   5.582E-01  3.549E-01  2.382E-01
 0.900     7.172     4259.  -0.510  4.372  1.023    0.113   6.810   1.1226  0.5535   5.562E-01  3.526E-01  2.391E-01
 0.900     7.183     4267.  -0.511  4.377  1.017    0.110   6.814   1.1400  0.5636   5.578E-01  3.487E-01  2.423E-01
 0.900     7.194     4275.  -0.512  4.381  1.012    0.107   6.818   1.1575  0.5724   5.585E-01  3.451E-01  2.449E-01
 0.900     7.199     4279.  -0.512  4.384  1.010    0.105   6.820   1.1662  0.5724   5.558E-01  3.447E-01  2.441E-01
 0.900     7.210     4289.  -0.513  4.388  1.005    0.103   6.823   1.1836  0.5812   5.567E-01  3.410E-01  2.466E-01
 0.900     7.220     4298.  -0.513  4.392  1.000    0.101   6.827   1.2011  0.5988   5.640E-01  3.341E-01  2.531E-01
 0.900     7.231     4309.  -0.513  4.396  0.995    0.099   6.831   1.2185  0.6039   5.623E-01  3.315E-01  2.538E-01
 0.900     7.241     4321.  -0.512  4.400  0.991    0.097   6.835   1.2360  0.6139   5.643E-01  3.271E-01  2.567E-01
 0.900     7.251     4333.  -0.511  4.404  0.986    0.096   6.839   1.2534  0.6190   5.627E-01  3.244E-01  2.573E-01
 0.900     7.261     4345.  -0.510  4.407  0.982    0.094   6.843   1.2709  0.6291   5.650E-01  3.197E-01  2.602E-01
 0.900     7.270     4358.  -0.508  4.411  0.978    0.093   6.847   1.2884  0.6391   5.674E-01  3.149E-01  2.631E-01
 0.900     7.280     4371.  -0.506  4.414  0.975    0.092   6.851   1.3058  0.6442   5.661E-01  3.121E-01  2.636E-01
 0.900     7.290     4385.  -0.504  4.417  0.971    0.091   6.855   1.3233  0.6542   5.688E-01  3.071E-01  2.664E-01
 0.900     7.304     4406.  -0.500  4.422  0.966    0.089   6.861   1.3495  0.6643   5.690E-01  3.015E-01  2.681E-01
 0.900     7.313     4422.  -0.497  4.425  0.963    0.089   6.866   1.3670  0.6744   5.721E-01  2.963E-01  2.708E-01
 0.900     7.322     4437.  -0.494  4.428  0.959    0.088   6.870   1.3844  0.6794   5.711E-01  2.932E-01  2.711E-01
 0.900     7.331     4453.  -0.490  4.430  0.957    0.087   6.874   1.4019  0.6845   5.702E-01  2.900E-01  2.713E-01
 0.900     7.340     4470.  -0.486  4.433  0.954    0.087   6.879   1.4194  0.6945   5.738E-01  2.844E-01  2.740E-01
 0.900     7.353     4496.  -0.480  4.437  0.950    0.086   6.885   1.4456  0.7046   5.750E-01  2.782E-01  2.754E-01
 0.900     7.362     4514.  -0.475  4.439  0.947    0.085   6.890   1.4631  0.7084   5.734E-01  2.754E-01  2.749E-01
 0.900     7.370     4532.  -0.470  4.441  0.945    0.085   6.894   1.4806  0.7197   5.788E-01  2.687E-01  2.780E-01
 0.900     7.383     4561.  -0.462  4.444  0.942    0.085   6.901   1.5068  0.7298   5.809E-01  2.621E-01  2.793E-01
 0.900     7.391     4580.  -0.456  4.445  0.940    0.084   6.906   1.5243  0.7348   5.808E-01  2.584E-01  2.792E-01
 0.900     7.399     4601.  -0.450  4.447  0.938    0.084   6.911   1.5417  0.7399   5.809E-01  2.546E-01  2.791E-01
 0.900     7.411     4635.  -0.440  4.449  0.936    0.084   6.918   1.5679  0.7500   5.838E-01  2.475E-01  2.802E-01
 0.900     7.419     4658.  -0.432  4.451  0.934    0.084   6.923   1.5854  0.7550   5.842E-01  2.436E-01  2.801E-01
 0.900     7.431     4694.  -0.421  4.453  0.932    0.083   6.931   1.6115  0.7651   5.879E-01  2.360E-01  2.811E-01
 0.900     7.442     4730.  -0.410  4.455  0.930    0.083   6.938   1.6370  0.7699   5.860E-01  2.316E-01  2.794E-01
 0.900     7.450     4754.  -0.402  4.456  0.929    0.083   6.944   1.6536  0.7757   5.880E-01  2.269E-01  2.796E-01
 0.900     7.461     4790.  -0.390  4.457  0.927    0.083   6.951   1.6780  0.7872   5.954E-01  2.178E-01  2.816E-01
 0.900     7.471     4825.  -0.379  4.458  0.926    0.083   6.959   1.7017  0.7930   5.960E-01  2.124E-01  2.805E-01
 0.900     7.481     4859.  -0.368  4.459  0.925    0.083   6.966   1.7247  0.7974   5.951E-01  2.079E-01  2.787E-01
 0.900     7.490     4893.  -0.356  4.460  0.924    0.083   6.974   1.7469  0.8059   6.006E-01  2.002E-01  2.793E-01
 0.900     7.500     4930.  -0.344  4.461  0.923    0.083   6.981   1.7683  0.8100   6.000E-01  1.958E-01  2.775E-01
 0.900     7.512     4979.  -0.328  4.462  0.922    0.083   6.992   1.7957  0.8175   6.030E-01  1.881E-01  2.764E-01
 0.900     7.521     5014.  -0.317  4.463  0.921    0.083   7.000   1.8152  0.8243   6.080E-01  1.811E-01  2.764E-01
 0.900     7.529     5046.  -0.307  4.464  0.920    0.083   7.008   1.8343  0.8275   6.070E-01  1.772E-01  2.745E-01
 0.900     7.540     5090.  -0.293  4.466  0.919    0.083   7.019   1.8566  0.8362   6.153E-01  1.675E-01  2.747E-01
 0.900     7.551     5134.  -0.280  4.467  0.917    0.083   7.031   1.8759  0.8415   6.176E-01  1.609E-01  2.732E-01
 0.900     7.560     5168.  -0.270  4.469  0.915    0.083   7.041   1.8883  0.8441   6.159E-01  1.573E-01  2.712E-01
 0.900     7.571     5210.  -0.259  4.472  0.912    0.083   7.055   1.8998  0.8487   6.173E-01  1.512E-01  2.700E-01
 0.900     7.580     5239.  -0.253  4.475  0.908    0.083   7.064   1.9060  0.8530   6.206E-01  1.455E-01  2.701E-01
 0.900     7.591     5272.  -0.248  4.481  0.902    0.083   7.075   1.9102  0.8574   6.228E-01  1.393E-01  2.703E-01
 0.900     7.601     5297.  -0.248  4.489  0.894    0.083   7.084   1.9105  0.8599   6.200E-01  1.356E-01  2.705E-01
 0.900     7.609     5309.  -0.251  4.496  0.886    0.083   7.089   1.9090  0.8599   6.127E-01  1.353E-01  2.703E-01
 0.900     7.620     5317.  -0.260  4.508  0.875    0.083   7.095   1.9054  0.8621   6.097E-01  1.322E-01  2.725E-01
 0.900     7.631     5315.  -0.274  4.521  0.861    0.083   7.098   1.9013  0.8642   6.070E-01  1.292E-01  2.757E-01
 0.900     7.639     5310.  -0.286  4.532  0.851    0.083   7.100   1.8992  0.8642   6.004E-01  1.293E-01  2.775E-01
 0.900     7.651     5296.  -0.306  4.547  0.836    0.083   7.102   1.8973  0.8642   5.922E-01  1.296E-01  2.804E-01
 0.900     7.660     5284.  -0.320  4.557  0.827    0.083   7.103   1.8965  0.8642   5.872E-01  1.298E-01  2.826E-01
 0.900     7.673     5266.  -0.337  4.568  0.816    0.083   7.104   1.8958  0.8642   5.819E-01  1.302E-01  2.854E-01
 0.900     7.681     5256.  -0.346  4.574  0.811    0.083   7.104   1.8957  0.8621   5.735E-01  1.334E-01  2.854E-01
 0.900     7.690     5245.  -0.355  4.579  0.806    0.083   7.104   1.8956  0.8621   5.714E-01  1.336E-01  2.868E-01
 0.900     7.701     5236.  -0.362  4.584  0.802    0.083   7.104   1.8959  0.8621   5.698E-01  1.338E-01  2.881E-01
 0.900     7.714     5227.  -0.369  4.587  0.798    0.083   7.104   1.8959  0.8621   5.688E-01  1.340E-01  2.891E-01
 0.900     7.729     5221.  -0.373  4.589  0.797    0.083   7.103   1.8962  0.8621   5.682E-01  1.341E-01  2.898E-01
 0.900     7.746     5217.  -0.375  4.590  0.796    0.083   7.103   1.8971  0.8621   5.682E-01  1.342E-01  2.902E-01
 0.900     7.766     5215.  -0.376  4.590  0.796    0.083   7.102   1.8971  0.8599   5.630E-01  1.372E-01  2.890E-01
 0.900     7.789     5214.  -0.376  4.590  0.796    0.083   7.101   1.8976  0.8599   5.634E-01  1.373E-01  2.891E-01
 0.900     7.814     5214.  -0.375  4.589  0.797    0.083   7.101   1.8987  0.8599   5.640E-01  1.373E-01  2.890E-01
 0.900     7.843     5213.  -0.374  4.588  0.797    0.082   7.100   1.8985  0.8599   5.645E-01  1.373E-01  2.890E-01
 0.900     7.876     5213.  -0.374  4.588  0.798    0.082   7.100   1.8992  0.8599   5.651E-01  1.373E-01  2.889E-01
 0.900     7.912     5212.  -0.373  4.587  0.799    0.082   7.099   1.8996  0.8599   5.656E-01  1.373E-01  2.889E-01
 0.900     7.951     5211.  -0.373  4.586  0.799    0.082   7.099   1.8990  0.8599   5.662E-01  1.373E-01  2.890E-01
 0.900     7.994     5210.  -0.373  4.586  0.800    0.082   7.098   1.8993  0.8599   5.668E-01  1.373E-01  2.890E-01
 0.900     8.041     5209.  -0.372  4.585  0.801    0.082   7.098   1.8993  0.8599   5.674E-01  1.374E-01  2.890E-01
 0.900     8.091     5208.  -0.372  4.584  0.801    0.082   7.097   1.8996  0.8599   5.680E-01  1.374E-01  2.890E-01
 0.900     8.144     5208.  -0.371  4.583  0.802    0.082   7.096   1.8998  0.8599   5.686E-01  1.374E-01  2.890E-01
 0.900     8.201     5207.  -0.371  4.583  0.803    0.082   7.096   1.9001  0.8599   5.691E-01  1.374E-01  2.889E-01
 0.900     8.260     5207.  -0.370  4.582  0.803    0.082   7.096   1.9008  0.8599   5.697E-01  1.374E-01  2.889E-01
 0.900     8.322     5207.  -0.369  4.581  0.804    0.082   7.095   1.9017  0.8599   5.702E-01  1.374E-01  2.888E-01
 0.900     8.383     5208.  -0.368  4.580  0.805    0.082   7.095   1.9037  0.8599   5.707E-01  1.374E-01  2.886E-01
 0.900     8.437     5208.  -0.367  4.579  0.806    0.081   7.095   1.9052  0.8599   5.711E-01  1.374E-01  2.884E-01
 0.900     8.484     5209.  -0.366  4.579  0.806    0.081   7.094   1.9067  0.8599   5.715E-01  1.374E-01  2.883E-01
 0.900     8.527     5209.  -0.365  4.578  0.807    0.081   7.094   1.9079  0.8599   5.719E-01  1.373E-01  2.881E-01
 0.900     8.566     5210.  -0.365  4.577  0.808    0.081   7.094   1.9089  0.8599   5.722E-01  1.373E-01  2.880E-01
 0.900     8.602     5210.  -0.364  4.577  0.808    0.081   7.094   1.9097  0.8599   5.725E-01  1.373E-01  2.880E-01
 0.900     8.635     5210.  -0.364  4.576  0.809    0.081   7.094   1.9103  0.8599   5.729E-01  1.373E-01  2.879E-01
 0.900     8.666     5210.  -0.363  4.576  0.809    0.080   7.094   1.9110  0.8599   5.732E-01  1.373E-01  2.878E-01
 0.900     8.695     5210.  -0.362  4.575  0.809    0.080   7.094   1.9118  0.8599   5.734E-01  1.373E-01  2.877E-01
 0.900     8.722     5211.  -0.362  4.575  0.810    0.080   7.094   1.9126  0.8599   5.737E-01  1.373E-01  2.876E-01
 0.900     8.747     5211.  -0.361  4.575  0.810    0.080   7.094   1.9134  0.8599   5.739E-01  1.373E-01  2.875E-01
 0.900     8.771     5212.  -0.361  4.574  0.811    0.080   7.094   1.9142  0.8599   5.742E-01  1.373E-01  2.874E-01
 0.900     8.794     5212.  -0.360  4.574  0.811    0.080   7.095   1.9148  0.8599   5.744E-01  1.373E-01  2.874E-01
 0.900     8.815     5213.  -0.359  4.573  0.811    0.080   7.095   1.9157  0.8599   5.746E-01  1.373E-01  2.873E-01
 0.900     8.836     5213.  -0.359  4.573  0.812    0.079   7.095   1.9167  0.8599   5.748E-01  1.373E-01  2.872E-01
 0.900     8.855     5214.  -0.358  4.572  0.812    0.079   7.095   1.9176  0.8599   5.750E-01  1.373E-01  2.870E-01
 0.900     8.874     5214.  -0.358  4.572  0.813    0.079   7.095   1.9186  0.8599   5.752E-01  1.373E-01  2.869E-01
 0.900     8.892     5215.  -0.357  4.572  0.813    0.079   7.095   1.9195  0.8599   5.754E-01  1.372E-01  2.868E-01
 0.900     8.910     5216.  -0.356  4.571  0.813    0.079   7.096   1.9205  0.8599   5.755E-01  1.372E-01  2.867E-01
 0.900     8.926     5216.  -0.356  4.571  0.814    0.079   7.096   1.9214  0.8599   5.757E-01  1.372E-01  2.866E-01
 0.900     8.942     5217.  -0.355  4.570  0.814    0.079   7.096   1.9224  0.8599   5.759E-01  1.372E-01  2.864E-01
 0.900     8.958     5218.  -0.354  4.570  0.815    0.078   7.096   1.9233  0.8599   5.761E-01  1.372E-01  2.863E-01
 0.900     8.973     5218.  -0.354  4.570  0.815    0.078   7.096   1.9243  0.8599   5.762E-01  1.372E-01  2.862E-01
 0.900     8.987     5219.  -0.353  4.569  0.815    0.078   7.097   1.9253  0.8599   5.764E-01  1.372E-01  2.861E-01
 0.900     9.001     5220.  -0.353  4.569  0.816    0.078   7.097   1.9263  0.8599   5.765E-01  1.371E-01  2.860E-01
 0.900     9.014     5221.  -0.352  4.568  0.816    0.078   7.097   1.9273  0.8599   5.767E-01  1.371E-01  2.859E-01
 0.900     9.028     5221.  -0.351  4.568  0.816    0.078   7.097   1.9283  0.8599   5.768E-01  1.371E-01  2.857E-01
 0.900     9.040     5222.  -0.351  4.568  0.817    0.078   7.098   1.9293  0.8599   5.770E-01  1.371E-01  2.856E-01
 0.900     9.053     5223.  -0.350  4.567  0.817    0.077   7.098   1.9303  0.8599   5.771E-01  1.371E-01  2.855E-01
 0.900     9.065     5223.  -0.350  4.567  0.817    0.077   7.098   1.9310  0.8599   5.773E-01  1.371E-01  2.854E-01
 0.900     9.076     5224.  -0.349  4.567  0.818    0.077   7.098   1.9320  0.8599   5.774E-01  1.371E-01  2.853E-01
 0.900     9.088     5225.  -0.348  4.566  0.818    0.077   7.098   1.9331  0.8599   5.775E-01  1.371E-01  2.852E-01
 0.900     9.099     5226.  -0.348  4.566  0.818    0.077   7.099   1.9342  0.8599   5.777E-01  1.370E-01  2.850E-01
 0.900     9.110     5226.  -0.347  4.566  0.819    0.077   7.099   1.9352  0.8599   5.778E-01  1.370E-01  2.849E-01
 0.900     9.120     5227.  -0.347  4.565  0.819    0.077   7.099   1.9363  0.8599   5.779E-01  1.370E-01  2.848E-01
 0.900     9.131     5228.  -0.346  4.565  0.819    0.076   7.099   1.9373  0.8599   5.781E-01  1.370E-01  2.847E-01
 0.900     9.141     5229.  -0.345  4.564  0.820    0.076   7.099   1.9384  0.8599   5.782E-01  1.370E-01  2.845E-01
 0.900     9.150     5229.  -0.345  4.564  0.820    0.076   7.100   1.9394  0.8599   5.783E-01  1.369E-01  2.844E-01
 0.900     9.160     5230.  -0.344  4.564  0.820    0.076   7.100   1.9405  0.8599   5.785E-01  1.369E-01  2.843E-01
 0.900     9.170     5231.  -0.343  4.563  0.821    0.076   7.100   1.9415  0.8599   5.786E-01  1.369E-01  2.842E-01
 0.900     9.179     5232.  -0.343  4.563  0.821    0.076   7.100   1.9426  0.8599   5.787E-01  1.369E-01  2.841E-01
 0.900     9.188     5233.  -0.342  4.563  0.821    0.076   7.101   1.9436  0.8599   5.789E-01  1.369E-01  2.839E-01
 0.900     9.197     5233.  -0.342  4.562  0.822    0.075   7.101   1.9447  0.8599   5.790E-01  1.369E-01  2.838E-01
 0.900     9.205     5234.  -0.341  4.562  0.822    0.075   7.101   1.9453  0.8599   5.792E-01  1.369E-01  2.837E-01
 0.900     9.214     5234.  -0.340  4.562  0.822    0.075   7.101   1.9464  0.8599   5.793E-01  1.368E-01  2.836E-01
 0.900     9.222     5235.  -0.340  4.561  0.823    0.075   7.101   1.9476  0.8599   5.795E-01  1.368E-01  2.835E-01
 0.900     9.230     5236.  -0.339  4.561  0.823    0.075   7.102   1.9487  0.8599   5.796E-01  1.368E-01  2.833E-01
 0.900     9.238     5237.  -0.339  4.560  0.824    0.075   7.102   1.9498  0.8599   5.797E-01  1.368E-01  2.832E-01
 0.900     9.246     5238.  -0.338  4.560  0.824    0.075   7.102   1.9509  0.8599   5.798E-01  1.368E-01  2.831E-01
 0.900     9.254     5239.  -0.337  4.560  0.824    0.074   7.103   1.9520  0.8599   5.800E-01  1.368E-01  2.829E-01
 0.900     9.262     5239.  -0.337  4.559  0.825    0.074   7.103   1.9531  0.8599   5.801E-01  1.368E-01  2.828E-01
 0.900     9.269     5240.  -0.336  4.559  0.825    0.074   7.103   1.9542  0.8599   5.802E-01  1.367E-01  2.827E-01
 0.900     9.276     5241.  -0.335  4.559  0.825    0.074   7.103   1.9553  0.8599   5.803E-01  1.367E-01  2.826E-01
 0.900     9.284     5242.  -0.335  4.558  0.826    0.074   7.104   1.9564  0.8599   5.804E-01  1.367E-01  2.824E-01
 0.900     9.291     5243.  -0.334  4.558  0.826    0.074   7.104   1.9575  0.8599   5.806E-01  1.367E-01  2.823E-01
 0.900     9.298     5243.  -0.334  4.558  0.826    0.074   7.104   1.9582  0.8599   5.807E-01  1.367E-01  2.822E-01
 0.900     9.305     5244.  -0.333  4.557  0.827    0.073   7.104   1.9593  0.8599   5.809E-01  1.367E-01  2.821E-01
 0.900     9.311     5245.  -0.332  4.557  0.827    0.073   7.104   1.9604  0.8599   5.810E-01  1.366E-01  2.820E-01
 0.900     9.318     5246.  -0.332  4.556  0.827    0.073   7.105   1.9616  0.8599   5.811E-01  1.366E-01  2.818E-01
 0.900     9.325     5246.  -0.331  4.556  0.828    0.073   7.105   1.9627  0.8599   5.813E-01  1.366E-01  2.817E-01
 0.900     9.331     5247.  -0.330  4.556  0.828    0.073   7.105   1.9639  0.8599   5.814E-01  1.366E-01  2.816E-01
 0.900     9.337     5248.  -0.330  4.555  0.828    0.073   7.105   1.9650  0.8599   5.815E-01  1.366E-01  2.814E-01
 0.900     9.344     5249.  -0.329  4.555  0.829    0.073   7.106   1.9661  0.8599   5.816E-01  1.366E-01  2.813E-01
 0.900     9.350     5250.  -0.328  4.555  0.829    0.072   7.106   1.9672  0.8599   5.818E-01  1.365E-01  2.812E-01
 0.900     9.356     5250.  -0.328  4.554  0.829    0.072   7.106   1.9684  0.8599   5.819E-01  1.365E-01  2.810E-01
 0.900     9.362     5251.  -0.327  4.554  0.830    0.072   7.106   1.9695  0.8599   5.820E-01  1.365E-01  2.809E-01
 0.900     9.368     5252.  -0.327  4.554  0.830    0.072   7.107   1.9703  0.8599   5.822E-01  1.365E-01  2.808E-01
 0.900     9.374     5253.  -0.326  4.553  0.830    0.072   7.107   1.9714  0.8599   5.823E-01  1.365E-01  2.807E-01
 0.900     9.380     5253.  -0.325  4.553  0.831    0.072   7.107   1.9725  0.8599   5.825E-01  1.365E-01  2.806E-01
 0.900     9.385     5254.  -0.325  4.552  0.831    0.072   7.107   1.9737  0.8599   5.826E-01  1.364E-01  2.804E-01
 0.900     9.391     5255.  -0.324  4.552  0.832    0.071   7.108   1.9749  0.8621   5.886E-01  1.335E-01  2.817E-01
 0.900     9.396     5256.  -0.323  4.552  0.832    0.071   7.108   1.9761  0.8621   5.887E-01  1.335E-01  2.816E-01
 0.900     9.402     5257.  -0.323  4.551  0.832    0.071   7.108   1.9772  0.8621   5.888E-01  1.334E-01  2.815E-01
 0.900     9.407     5258.  -0.322  4.551  0.833    0.071   7.109   1.9784  0.8621   5.890E-01  1.334E-01  2.813E-01
 0.900     9.413     5259.  -0.321  4.551  0.833    0.071   7.109   1.9795  0.8621   5.891E-01  1.334E-01  2.812E-01
 0.900     9.418     5259.  -0.321  4.550  0.833    0.071   7.109   1.9807  0.8621   5.892E-01  1.334E-01  2.811E-01
 0.900     9.423     5260.  -0.320  4.550  0.834    0.071   7.109   1.9819  0.8621   5.893E-01  1.334E-01  2.809E-01
 0.900     9.428     5261.  -0.320  4.549  0.834    0.071   7.109   1.9830  0.8621   5.895E-01  1.333E-01  2.808E-01
 0.900     9.433     5262.  -0.319  4.549  0.834    0.071   7.110   1.9839  0.8621   5.896E-01  1.333E-01  2.807E-01
 0.900     9.439     5262.  -0.318  4.549  0.835    0.071   7.110   1.9851  0.8621   5.898E-01  1.333E-01  2.806E-01
 0.900     9.444     5263.  -0.318  4.548  0.835    0.071   7.110   1.9862  0.8621   5.899E-01  1.333E-01  2.804E-01
 0.900     9.448     5264.  -0.317  4.548  0.835    0.071   7.111   1.9874  0.8621   5.900E-01  1.333E-01  2.803E-01
 0.900     9.453     5265.  -0.316  4.548  0.836    0.071   7.111   1.9886  0.8621   5.902E-01  1.333E-01  2.802E-01
 0.900     9.458     5266.  -0.316  4.547  0.836    0.070   7.111   1.9898  0.8621   5.903E-01  1.333E-01  2.800E-01
 0.900     9.463     5267.  -0.315  4.547  0.837    0.070   7.111   1.9910  0.8621   5.904E-01  1.332E-01  2.799E-01
 0.900     9.468     5268.  -0.314  4.546  0.837    0.070   7.112   1.9922  0.8621   5.906E-01  1.332E-01  2.798E-01
 0.900     9.472     5269.  -0.314  4.546  0.837    0.070   7.112   1.9934  0.8621   5.907E-01  1.332E-01  2.796E-01
 0.900     9.477     5270.  -0.313  4.546  0.838    0.070   7.112   1.9946  0.8621   5.908E-01  1.332E-01  2.795E-01
 0.900     9.481     5270.  -0.312  4.545  0.838    0.070   7.112   1.9958  0.8621   5.910E-01  1.332E-01  2.793E-01
 0.900     9.486     5271.  -0.312  4.545  0.838    0.070   7.113   1.9967  0.8621   5.911E-01  1.332E-01  2.793E-01
 0.900     9.490     5272.  -0.311  4.545  0.839    0.070   7.113   1.9979  0.8621   5.913E-01  1.331E-01  2.791E-01
 0.900     9.495     5273.  -0.310  4.544  0.839    0.070   7.113   1.9991  0.8621   5.914E-01  1.331E-01  2.790E-01
 0.900     9.499     5273.  -0.310  4.544  0.840    0.070   7.113   2.0004  0.8621   5.915E-01  1.331E-01  2.789E-01
 0.900     9.504     5274.  -0.309  4.543  0.840    0.070   7.114   2.0016  0.8621   5.917E-01  1.331E-01  2.787E-01
 0.900     9.508     5275.  -0.308  4.543  0.840    0.070   7.114   2.0028  0.8621   5.918E-01  1.331E-01  2.786E-01
 0.900     9.512     5276.  -0.308  4.543  0.841    0.070   7.114   2.0040  0.8621   5.919E-01  1.331E-01  2.784E-01
 0.900     9.516     5277.  -0.307  4.542  0.841    0.070   7.115   2.0053  0.8621   5.921E-01  1.330E-01  2.783E-01
 0.900     9.521     5278.  -0.306  4.542  0.841    0.070   7.115   2.0065  0.8621   5.922E-01  1.330E-01  2.782E-01
 0.900     9.525     5279.  -0.306  4.541  0.842    0.069   7.115   2.0077  0.8621   5.923E-01  1.330E-01  2.780E-01
 0.900     9.529     5280.  -0.305  4.541  0.842    0.069   7.115   2.0090  0.8621   5.925E-01  1.330E-01  2.779E-01
 0.900     9.533     5281.  -0.304  4.541  0.843    0.069   7.116   2.0102  0.8621   5.926E-01  1.330E-01  2.778E-01
 0.900     9.537     5281.  -0.304  4.540  0.843    0.069   7.116   2.0114  0.8621   5.927E-01  1.330E-01  2.776E-01
 0.900     9.541     5282.  -0.303  4.540  0.843    0.069   7.116   2.0126  0.8621   5.929E-01  1.329E-01  2.775E-01
 0.900     9.545     5283.  -0.302  4.539  0.844    0.069   7.117   2.0139  0.8621   5.930E-01  1.329E-01  2.773E-01
 0.900     9.549     5284.  -0.302  4.539  0.844    0.069   7.117   2.0151  0.8621   5.932E-01  1.329E-01  2.772E-01
 0.900     9.553     5284.  -0.301  4.539  0.844    0.069   7.117   2.0160  0.8621   5.934E-01  1.329E-01  2.771E-01
 0.900     9.556     5285.  -0.301  4.538  0.845    0.069   7.117   2.0172  0.8621   5.935E-01  1.329E-01  2.770E-01
